time,volume
3.34298689565193,71.6588773207416
14.9520669817977,371.670916327122
13.4148989029011,300.447560060225
19.1675919493593,686.236776380361
19.796969403917,861.714955309722
23.477585959582,1430.05117949088
24.8454449833127,1563.09854926525
29.5190962554096,2023.91009719907
21.4820141340277,1199.57406326394
13.7281310590376,319.894271107722
18.9384941168263,611.487923430136
26.954213194787,1767.53574057992
19.1102307905628,663.484540617973
22.9645954753514,1378.12590456308
4.36709512978732,87.7049406399699
21.253887348923,1170.35346259183
19.0527309107051,634.228268815853
12.7886426722199,271.310192024827
15.3789810475683,387.841828601409
27.2677227930459,1799.99052370689
25.1020095859586,1592.31320474902
17.0002140895379,400.511024945713
3.82649915438256,74.8098271388931
0.341514118431113,12.1237495054471
14.4682079204141,352.259876409641
8.23540128122414,122.66859324478
24.247071685928,1507.93909188259
22.2236169270772,1303.48406500291
11.9061686415457,229.218258604992
19.3964123397699,747.977557251123
13.0164226546716,284.270702597602
28.9490914150355,1965.49267660821
17.7116450517815,423.126521376371
20.9112463278171,1105.38444445455
5.84634716564275,110.159916985551
28.3220722185177,1900.58311035429
4.99293519728502,97.3302005561727
19.2534602862275,712.23508497428
9.45850487761719,135.421022225789
18.8241879624169,585.495560024554
16.4883333737967,400.618038335763
7.83727183564764,122.751825881486
5.41957182093329,100.493040750996
20.7114186391924,1069.65386255438
29.2342325562837,2001.20542294337
21.6246887454477,1222.30846346132
10.2551799319537,154.766665071573
2.91628091147306,65.2440191060523
27.5526558527024,1825.94721598245
21.8244470735419,1254.78702734162
9.88528022232665,145.087898460345
18.1389059202051,455.557523749987
7.21177857080287,129.386656064612
1.1951688486459,36.3355290043564
22.6511552376231,1348.92313945599
23.2210907174667,1404.08854202698
15.834194209819,397.502759647629
7.4676495681429,126.081131349721
10.5967111845702,167.703394891003
10.8812974415738,177.399997067239
28.6070052781742,1926.53980262985
1.96330204464538,50.809090008677
17.9394943947639,439.339049969011
11.3083502284056,200.074945381258
12.1908242590798,242.166878801093
8.94655480134538,132.276017595974
19.5109959363017,786.977992736169
21.0824281173089,1131.36491748346
22.052504498116,1280.75560999386
18.595575653598,533.510833213389
17.3984822561756,406.931828348739
8.5482866347077,125.855214192948
24.5034282069821,1527.39769330676
18.3100183491662,478.285978759031
19.6540173503746,825.972483032879
